Testcase,SrcMessage,,,,,,DstMessage,,,,,,,,Result,Remark,,
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x000000000000000000000000000000000000000000000000,2000,ETH8,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x000000000000000000000000000000000000000000000000,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x000000000000000000000000000000000000000000000000,2000,ETH11,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x000000000000000000000000000000000000000000000000,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x000000000000000000000000000000000000000000000000,2000,CANFD1,CANFD2_6B9_2000ms,0x6B9,,0x000000000000000000000000000000000000000000000000,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x000000000000000000000000000000000000000000000000,2000,CANFD8,CANFD2_6B9_2000ms,0x6B9,,0x000000000000000000000000000000000000000000000000,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x010204081020408001020408102040800102040810204080,2000,ETH2,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x010204081020408001020408102040800102040810204080,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x010204081020408001020408102040800102040810204080,2000,ETH3,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x010204081020408001020408102040800102040810204080,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x010204081020408001020408102040800102040810204080,2000,ETH5,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x010204081020408001020408102040800102040810204080,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x010204081020408001020408102040800102040810204080,2000,ETH6,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x010204081020408001020408102040800102040810204080,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x010204081020408001020408102040800102040810204080,2000,ETH7,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x010204081020408001020408102040800102040810204080,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x010204081020408001020408102040800102040810204080,2000,ETH8,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x010204081020408001020408102040800102040810204080,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x010204081020408001020408102040800102040810204080,2000,ETH11,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x010204081020408001020408102040800102040810204080,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x010204081020408001020408102040800102040810204080,2000,CANFD1,CANFD2_6B9_2000ms,0x6B9,,0x010204081020408001020408102040800102040810204080,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x010204081020408001020408102040800102040810204080,2000,CANFD8,CANFD2_6B9_2000ms,0x6B9,,0x010204081020408001020408102040800102040810204080,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x020408102040800102040810204080010204081020408001,2000,ETH2,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x020408102040800102040810204080010204081020408001,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x020408102040800102040810204080010204081020408001,2000,ETH3,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x020408102040800102040810204080010204081020408001,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x020408102040800102040810204080010204081020408001,2000,ETH5,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x020408102040800102040810204080010204081020408001,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x020408102040800102040810204080010204081020408001,2000,ETH6,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x020408102040800102040810204080010204081020408001,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x020408102040800102040810204080010204081020408001,2000,ETH7,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x020408102040800102040810204080010204081020408001,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x020408102040800102040810204080010204081020408001,2000,ETH8,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x020408102040800102040810204080010204081020408001,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x020408102040800102040810204080010204081020408001,2000,ETH11,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x020408102040800102040810204080010204081020408001,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x020408102040800102040810204080010204081020408001,2000,CANFD1,CANFD2_6B9_2000ms,0x6B9,,0x020408102040800102040810204080010204081020408001,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x020408102040800102040810204080010204081020408001,2000,CANFD8,CANFD2_6B9_2000ms,0x6B9,,0x020408102040800102040810204080010204081020408001,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x040810204080010204081020408001020408102040800102,2000,ETH2,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x040810204080010204081020408001020408102040800102,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x040810204080010204081020408001020408102040800102,2000,ETH3,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x040810204080010204081020408001020408102040800102,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x040810204080010204081020408001020408102040800102,2000,ETH5,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x040810204080010204081020408001020408102040800102,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x040810204080010204081020408001020408102040800102,2000,ETH6,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x040810204080010204081020408001020408102040800102,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x040810204080010204081020408001020408102040800102,2000,ETH7,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x040810204080010204081020408001020408102040800102,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x040810204080010204081020408001020408102040800102,2000,ETH8,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x040810204080010204081020408001020408102040800102,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x040810204080010204081020408001020408102040800102,2000,ETH11,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x040810204080010204081020408001020408102040800102,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x040810204080010204081020408001020408102040800102,2000,CANFD1,CANFD2_6B9_2000ms,0x6B9,,0x040810204080010204081020408001020408102040800102,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x040810204080010204081020408001020408102040800102,2000,CANFD8,CANFD2_6B9_2000ms,0x6B9,,0x040810204080010204081020408001020408102040800102,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x081020408001020408102040800102040810204080010204,2000,ETH2,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x081020408001020408102040800102040810204080010204,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x081020408001020408102040800102040810204080010204,2000,ETH3,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x081020408001020408102040800102040810204080010204,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x081020408001020408102040800102040810204080010204,2000,ETH5,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x081020408001020408102040800102040810204080010204,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x081020408001020408102040800102040810204080010204,2000,ETH6,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x081020408001020408102040800102040810204080010204,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x081020408001020408102040800102040810204080010204,2000,ETH7,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x081020408001020408102040800102040810204080010204,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x081020408001020408102040800102040810204080010204,2000,ETH8,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x081020408001020408102040800102040810204080010204,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x081020408001020408102040800102040810204080010204,2000,ETH11,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x081020408001020408102040800102040810204080010204,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x081020408001020408102040800102040810204080010204,2000,CANFD1,CANFD2_6B9_2000ms,0x6B9,,0x081020408001020408102040800102040810204080010204,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x081020408001020408102040800102040810204080010204,2000,CANFD8,CANFD2_6B9_2000ms,0x6B9,,0x081020408001020408102040800102040810204080010204,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x102040800102040810204080010204081020408001020408,2000,ETH2,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x102040800102040810204080010204081020408001020408,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x102040800102040810204080010204081020408001020408,2000,ETH3,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x102040800102040810204080010204081020408001020408,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x102040800102040810204080010204081020408001020408,2000,ETH5,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x102040800102040810204080010204081020408001020408,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x102040800102040810204080010204081020408001020408,2000,ETH6,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x102040800102040810204080010204081020408001020408,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x102040800102040810204080010204081020408001020408,2000,ETH7,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x102040800102040810204080010204081020408001020408,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x102040800102040810204080010204081020408001020408,2000,ETH8,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x102040800102040810204080010204081020408001020408,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x102040800102040810204080010204081020408001020408,2000,ETH11,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x102040800102040810204080010204081020408001020408,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x102040800102040810204080010204081020408001020408,2000,CANFD1,CANFD2_6B9_2000ms,0x6B9,,0x102040800102040810204080010204081020408001020408,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x102040800102040810204080010204081020408001020408,2000,CANFD8,CANFD2_6B9_2000ms,0x6B9,,0x102040800102040810204080010204081020408001020408,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x204080010204081020408001020408102040800102040810,2000,ETH2,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x204080010204081020408001020408102040800102040810,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x204080010204081020408001020408102040800102040810,2000,ETH3,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x204080010204081020408001020408102040800102040810,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x204080010204081020408001020408102040800102040810,2000,ETH5,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x204080010204081020408001020408102040800102040810,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x204080010204081020408001020408102040800102040810,2000,ETH6,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x204080010204081020408001020408102040800102040810,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x204080010204081020408001020408102040800102040810,2000,ETH7,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x204080010204081020408001020408102040800102040810,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x204080010204081020408001020408102040800102040810,2000,ETH8,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x204080010204081020408001020408102040800102040810,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x204080010204081020408001020408102040800102040810,2000,ETH11,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x204080010204081020408001020408102040800102040810,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x204080010204081020408001020408102040800102040810,2000,CANFD1,CANFD2_6B9_2000ms,0x6B9,,0x204080010204081020408001020408102040800102040810,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x204080010204081020408001020408102040800102040810,2000,CANFD8,CANFD2_6B9_2000ms,0x6B9,,0x204080010204081020408001020408102040800102040810,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x408001020408102040800102040810204080010204081020,2000,ETH2,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x408001020408102040800102040810204080010204081020,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x408001020408102040800102040810204080010204081020,2000,ETH3,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x408001020408102040800102040810204080010204081020,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x408001020408102040800102040810204080010204081020,2000,ETH5,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x408001020408102040800102040810204080010204081020,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x408001020408102040800102040810204080010204081020,2000,ETH6,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x408001020408102040800102040810204080010204081020,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x408001020408102040800102040810204080010204081020,2000,ETH7,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x408001020408102040800102040810204080010204081020,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x408001020408102040800102040810204080010204081020,2000,ETH8,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x408001020408102040800102040810204080010204081020,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x408001020408102040800102040810204080010204081020,2000,ETH11,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x408001020408102040800102040810204080010204081020,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x408001020408102040800102040810204080010204081020,2000,CANFD1,CANFD2_6B9_2000ms,0x6B9,,0x408001020408102040800102040810204080010204081020,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x408001020408102040800102040810204080010204081020,2000,CANFD8,CANFD2_6B9_2000ms,0x6B9,,0x408001020408102040800102040810204080010204081020,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x800102040810204080010204081020408001020408102040,2000,ETH2,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x800102040810204080010204081020408001020408102040,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x800102040810204080010204081020408001020408102040,2000,ETH3,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x800102040810204080010204081020408001020408102040,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x800102040810204080010204081020408001020408102040,2000,ETH5,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x800102040810204080010204081020408001020408102040,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x800102040810204080010204081020408001020408102040,2000,ETH6,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x800102040810204080010204081020408001020408102040,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x800102040810204080010204081020408001020408102040,2000,ETH7,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x800102040810204080010204081020408001020408102040,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x800102040810204080010204081020408001020408102040,2000,ETH8,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x800102040810204080010204081020408001020408102040,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x800102040810204080010204081020408001020408102040,2000,ETH11,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0x800102040810204080010204081020408001020408102040,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x800102040810204080010204081020408001020408102040,2000,CANFD1,CANFD2_6B9_2000ms,0x6B9,,0x800102040810204080010204081020408001020408102040,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0x800102040810204080010204081020408001020408102040,2000,CANFD8,CANFD2_6B9_2000ms,0x6B9,,0x800102040810204080010204081020408001020408102040,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,2000,ETH2,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,2000,ETH3,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,2000,ETH5,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,2000,ETH6,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,2000,ETH7,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,2000,ETH8,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,2000,ETH11,CANFD2_6B9_2000ms,0x6B9,50001-52540-10.0.0.1-239.0.9.236-02:00:00:00:00:01-01:00:5E:00:09:EC-0x81-7,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,2000,CANFD1,CANFD2_6B9_2000ms,0x6B9,,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,2000,10,0,None,,,0
36,CANFD2,CANFD2_6B9_2000ms,0x6B9,,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,2000,CANFD8,CANFD2_6B9_2000ms,0x6B9,,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,2000,10,0,None,,,0
37,CANFD2,CANFD2_5A7_50ms,0x5A7,,0x0000000000000000,50,CANHS2,CANFD2_5A7_50ms,0x5A7,,0x0000000000000000,50,10,0,None,,,0
37,CANFD2,CANFD2_5A7_50ms,0x5A7,,0x0000000000000000,50,ETH3,CANFD2_5A7_50ms,0x5A7,50001-56152-10.0.0.1-239.0.24.8-02:00:00:00:00:01-01:00:5E:00:18:08-0x81-7,0x0000000000000000,50,10,0,None,,,0
37,CANFD2,CANFD2_5A7_50ms,0x5A7,,0x0000000000000000,50,ETH11,CANFD2_5A7_50ms,0x5A7,50001-56152-10.0.0.1-239.0.24.8-02:00:00:00:00:01-01:00:5E:00:18:08-0x81-7,0x0000000000000000,50,10,0,None,,,0
